# Frame_ID, Timestamp(ns), X(m), Y(m), Z(m), Qw, Qx, Qy, Qz
1139, 37679195642, -0.016752, 0.039866, -0.086737, 0.995715, 0.050725, -0.074312, -0.021338
1140, 37712511301, -0.015469, 0.041212, -0.082895, 0.995702, 0.050916, -0.074407, -0.021181
1141, 37745956659, -0.014017, 0.042344, -0.079462, 0.995696, 0.050963, -0.074469, -0.021140
1142, 37779204368, -0.011871, 0.043658, -0.076679, 0.995687, 0.051085, -0.074566, -0.020917
1143, 37812578916, -0.010130, 0.044572, -0.073597, 0.995683, 0.051201, -0.074581, -0.020767
1144, 37846066236, -0.008856, 0.045475, -0.070568, 0.995676, 0.051272, -0.074628, -0.020779
1145, 37879627227, -0.007284, 0.046282, -0.067783, 0.995669, 0.051300, -0.074706, -0.020769
1146, 37913051128, -0.005906, 0.047244, -0.064916, 0.995663, 0.051400, -0.074718, -0.020761
1147, 37946519851, -0.004029, 0.048178, -0.062483, 0.995652, 0.051469, -0.074800, -0.020807
1148, 37979680299, -0.001703, 0.048963, -0.060343, 0.995638, 0.051478, -0.074951, -0.020893
1149, 38013155460, 0.000648, 0.049907, -0.058442, 0.995622, 0.051588, -0.075080, -0.020949
1150, 38046626567, 0.002392, 0.050972, -0.056306, 0.995608, 0.051670, -0.075182, -0.021025
1151, 38079928636, 0.003534, 0.052463, -0.054318, 0.995598, 0.051789, -0.075218, -0.021110
1152, 38113316535, 0.004896, 0.054093, -0.052959, 0.995588, 0.051775, -0.075321, -0.021209
1153, 38146727085, 0.007592, 0.055517, -0.052946, 0.995561, 0.051939, -0.075536, -0.021327
1154, 38180153608, 0.010576, 0.057027, -0.053497, 0.995542, 0.051888, -0.075787, -0.021458
1155, 38213470697, 0.013961, 0.058439, -0.054208, 0.995515, 0.051913, -0.076115, -0.021478
1156, 38246854066, 0.017859, 0.059437, -0.055470, 0.995487, 0.052016, -0.076418, -0.021474
1157, 38280322074, 0.021045, 0.060379, -0.056094, 0.995466, 0.052056, -0.076654, -0.021496
1158, 38313741207, 0.024532, 0.061318, -0.057533, 0.995441, 0.052120, -0.076942, -0.021459
1159, 38347118377, 0.028082, 0.062076, -0.059750, 0.995410, 0.052272, -0.077265, -0.021382
1160, 38380664825, 0.030650, 0.062654, -0.062097, 0.995386, 0.052343, -0.077520, -0.021382
1161, 38413889646, 0.031361, 0.063214, -0.063569, 0.995376, 0.052389, -0.077608, -0.021433
1162, 38447316884, 0.031209, 0.063815, -0.064764, 0.995370, 0.052477, -0.077625, -0.021429
1163, 38480711936, 0.031147, 0.064365, -0.066126, 0.995366, 0.052499, -0.077656, -0.021447
1164, 38514169692, 0.031913, 0.064620, -0.068563, 0.995351, 0.052504, -0.077814, -0.021547
1165, 38548171758, 0.033358, 0.064624, -0.071909, 0.995330, 0.052514, -0.078041, -0.021668
1166, 38580934524, 0.033908, 0.064427, -0.074170, 0.995317, 0.052544, -0.078160, -0.021776
1167, 38614323377, 0.034264, 0.064398, -0.076184, 0.995303, 0.052642, -0.078264, -0.021813
1168, 38648356676, 0.034327, 0.064459, -0.077604, 0.995299, 0.052649, -0.078311, -0.021804
1169, 38681303739, 0.033885, 0.064599, -0.077989, 0.995299, 0.052660, -0.078304, -0.021782
1170, 38714526176, 0.033365, 0.064937, -0.077529, 0.995300, 0.052712, -0.078279, -0.021714
1171, 38747898817, 0.032841, 0.065320, -0.077006, 0.995308, 0.052692, -0.078217, -0.021645
1172, 38781346321, 0.032295, 0.065117, -0.076775, 0.995313, 0.052687, -0.078171, -0.021586
1173, 38814800024, 0.031571, 0.065084, -0.076492, 0.995318, 0.052697, -0.078121, -0.021494
1174, 38848111867, 0.031417, 0.064664, -0.076991, 0.995322, 0.052646, -0.078126, -0.021440
1175, 38881636619, 0.030672, 0.064449, -0.076861, 0.995327, 0.052660, -0.078061, -0.021381
1176, 38914931297, 0.030872, 0.063785, -0.077461, 0.995325, 0.052610, -0.078119, -0.021391
1177, 38948377847, 0.031536, 0.063145, -0.076831, 0.995327, 0.052486, -0.078187, -0.021353
1178, 38981677293, 0.031453, 0.062856, -0.074783, 0.995336, 0.052498, -0.078109, -0.021210
1179, 39015158653, 0.032553, 0.062366, -0.073134, 0.995337, 0.052401, -0.078171, -0.021181
1180, 39048986673, 0.034100, 0.062278, -0.070978, 0.995330, 0.052369, -0.078267, -0.021206
1181, 39081973791, 0.036231, 0.061990, -0.068695, 0.995324, 0.052370, -0.078369, -0.021102
1182, 39115628004, 0.039054, 0.061643, -0.066056, 0.995313, 0.052338, -0.078541, -0.021062
1183, 39148736715, 0.042700, 0.061524, -0.063697, 0.995297, 0.052321, -0.078775, -0.020994
1184, 39182085037, 0.046679, 0.061758, -0.061169, 0.995277, 0.052352, -0.079024, -0.020910
1185, 39215601205, 0.050711, 0.062399, -0.059225, 0.995253, 0.052375, -0.079325, -0.020897
1186, 39248946666, 0.055555, 0.062526, -0.058061, 0.995224, 0.052327, -0.079698, -0.020942
1187, 39282330274, 0.059743, 0.063217, -0.056277, 0.995198, 0.052389, -0.079995, -0.020902
1188, 39316135883, 0.064495, 0.063885, -0.055581, 0.995165, 0.052389, -0.080393, -0.020955
1189, 39349125146, 0.067899, 0.064766, -0.054644, 0.995139, 0.052459, -0.080661, -0.020963
1190, 39382615566, 0.070626, 0.065339, -0.053668, 0.995117, 0.052501, -0.080896, -0.021006
1191, 39416035652, 0.073389, 0.065606, -0.051984, 0.995098, 0.052512, -0.081122, -0.021019
1192, 39449669361, 0.077051, 0.064660, -0.052105, 0.995079, 0.052413, -0.081411, -0.021032
1193, 39483036279, 0.079334, 0.063365, -0.053247, 0.995067, 0.052284, -0.081626, -0.021095
1194, 39516479253, 0.080020, 0.062201, -0.054754, 0.995067, 0.052178, -0.081698, -0.021090
1195, 39549888372, 0.079714, 0.060873, -0.056330, 0.995068, 0.052070, -0.081718, -0.021231
1196, 39583304882, 0.077734, 0.060332, -0.057168, 0.995082, 0.052025, -0.081585, -0.021201
1197, 39616378307, 0.073883, 0.059747, -0.056847, 0.995108, 0.051995, -0.081274, -0.021223
1198, 39649736881, 0.069395, 0.059387, -0.056316, 0.995139, 0.051983, -0.080904, -0.021220
1199, 39683234453, 0.064884, 0.058905, -0.056156, 0.995171, 0.051955, -0.080547, -0.021161
1200, 39716923713, 0.060672, 0.058079, -0.056914, 0.995198, 0.051893, -0.080246, -0.021171
1201, 39750097751, 0.056657, 0.057072, -0.058596, 0.995224, 0.051780, -0.079969, -0.021260
1202, 39783999919, 0.053285, 0.056127, -0.061883, 0.995247, 0.051710, -0.079736, -0.021260
1203, 39816733360, 0.050172, 0.054897, -0.065902, 0.995262, 0.051611, -0.079575, -0.021384
1204, 39850133419, 0.047101, 0.053807, -0.070381, 0.995276, 0.051534, -0.079422, -0.021504
1205, 39883531570, 0.043848, 0.052925, -0.074879, 0.995287, 0.051508, -0.079276, -0.021596
1206, 39916915893, 0.040818, 0.052307, -0.079963, 0.995296, 0.051493, -0.079137, -0.021707
1207, 39950316905, 0.037140, 0.051981, -0.084575, 0.995306, 0.051516, -0.078973, -0.021822
1208, 39983791351, 0.033968, 0.051629, -0.090137, 0.995314, 0.051510, -0.078837, -0.021953
1209, 40017617940, 0.030677, 0.051351, -0.095810, 0.995320, 0.051510, -0.078723, -0.022073
1210, 40050479412, 0.027762, 0.051386, -0.102468, 0.995320, 0.051541, -0.078651, -0.022279
1211, 40084003210, 0.025637, 0.051101, -0.111012, 0.995313, 0.051542, -0.078671, -0.022525
1212, 40117316722, 0.023414, 0.050781, -0.119352, 0.995307, 0.051550, -0.078666, -0.022760
1213, 40150721311, 0.021722, 0.050399, -0.127510, 0.995299, 0.051541, -0.078718, -0.022948
1214, 40184059381, 0.020600, 0.049893, -0.135360, 0.995290, 0.051564, -0.078769, -0.023129
1215, 40217471361, 0.020138, 0.049252, -0.142849, 0.995277, 0.051526, -0.078893, -0.023319
1216, 40250949382, 0.020042, 0.048611, -0.149962, 0.995264, 0.051495, -0.079040, -0.023476
1217, 40284586191, 0.020469, 0.048100, -0.156891, 0.995245, 0.051511, -0.079232, -0.023577
1218, 40317688941, 0.020817, 0.047520, -0.163443, 0.995228, 0.051483, -0.079405, -0.023770
1219, 40351092338, 0.021560, 0.046852, -0.169650, 0.995210, 0.051464, -0.079595, -0.023948
1220, 40384795427, 0.022752, 0.046119, -0.175702, 0.995192, 0.051447, -0.079807, -0.024027
1221, 40417939424, 0.023644, 0.045635, -0.180879, 0.995178, 0.051429, -0.079967, -0.024117
1222, 40451327800, 0.024548, 0.045209, -0.185709, 0.995160, 0.051421, -0.080144, -0.024263
1223, 40484765052, 0.025511, 0.044854, -0.189884, 0.995148, 0.051397, -0.080289, -0.024328
1224, 40518055915, 0.026926, 0.044534, -0.193391, 0.995131, 0.051375, -0.080480, -0.024468
1225, 40552055835, 0.028341, 0.044372, -0.195669, 0.995117, 0.051351, -0.080645, -0.024537
1226, 40584828615, 0.029881, 0.044503, -0.197003, 0.995108, 0.051383, -0.080748, -0.024485
1227, 40618305683, 0.031498, 0.044731, -0.197232, 0.995102, 0.051439, -0.080837, -0.024323
1228, 40651732206, 0.033052, 0.045107, -0.196318, 0.995100, 0.051505, -0.080886, -0.024080
1229, 40685042142, 0.034817, 0.045675, -0.194714, 0.995093, 0.051579, -0.080967, -0.023966
1230, 40718815088, 0.036005, 0.046604, -0.191739, 0.995091, 0.051646, -0.080998, -0.023791
1231, 40752786159, 0.037089, 0.047742, -0.187679, 0.995092, 0.051756, -0.080976, -0.023591
1232, 40786159038, 0.038338, 0.049005, -0.182289, 0.995093, 0.051859, -0.080951, -0.023384
1233, 40819104671, 0.039349, 0.050468, -0.175173, 0.995097, 0.051985, -0.080887, -0.023177
1234, 40852352619, 0.040541, 0.052137, -0.166502, 0.995101, 0.052081, -0.080819, -0.022997
1235, 40885749816, 0.041546, 0.053922, -0.156039, 0.995109, 0.052191, -0.080712, -0.022802
1236, 40919340133, 0.043052, 0.055911, -0.144163, 0.995116, 0.052323, -0.080615, -0.022529
1237, 40952304601, 0.043399, 0.058375, -0.128702, 0.995134, 0.052441, -0.080367, -0.022332
1238, 40985634088, 0.044187, 0.060594, -0.112345, 0.995154, 0.052529, -0.080120, -0.022127
1239, 41019406557, 0.043426, 0.064788, -0.096191, 0.995172, 0.052749, -0.079768, -0.022078
1240, 41052460670, 0.039922, 0.070298, -0.080625, 0.995196, 0.053056, -0.079255, -0.022091
1241, 41086835145, 0.037573, 0.076375, -0.068393, 0.995203, 0.053437, -0.078893, -0.022150
1242, 41119686365, 0.036263, 0.083222, -0.061392, 0.995192, 0.053962, -0.078654, -0.022258
1243, 41153082132, 0.035724, 0.091505, -0.057596, 0.995162, 0.054560, -0.078517, -0.022598
1244, 41186038255, 0.036303, 0.101142, -0.057523, 0.995110, 0.055309, -0.078567, -0.022913
1245, 41219889879, 0.036308, 0.109982, -0.058582, 0.995065, 0.056049, -0.078539, -0.023129
1246, 41252895593, 0.035994, 0.114993, -0.060355, 0.995038, 0.056405, -0.078565, -0.023363
1247, 41286620616, 0.036697, 0.116451, -0.063526, 0.995019, 0.056540, -0.078691, -0.023403
1248, 41319778919, 0.036366, 0.112943, -0.066439, 0.995033, 0.056227, -0.078758, -0.023335
1249, 41353066682, 0.033625, 0.101649, -0.063319, 0.995116, 0.055317, -0.078476, -0.022910
1250, 41386372089, 0.030542, 0.083463, -0.058202, 0.995238, 0.053890, -0.078124, -0.022242
1251, 41419865131, 0.027296, 0.059121, -0.050573, 0.995390, 0.051971, -0.077740, -0.021316
1252, 41453135013, 0.026582, 0.034056, -0.046579, 0.995519, 0.050025, -0.077591, -0.020484
1253, 41486883640, 0.021473, 0.019171, -0.040261, 0.995626, 0.048812, -0.077102, -0.020019
1254, 41520374774, 0.015860, 0.016589, -0.039222, 0.995675, 0.048602, -0.076642, -0.019883
1255, 41553707122, 0.013207, 0.023065, -0.044654, 0.995654, 0.049176, -0.076490, -0.020097
1256, 41587153911, 0.010401, 0.035415, -0.051887, 0.995606, 0.050234, -0.076331, -0.020472
1257, 41620411872, 0.008178, 0.047799, -0.061731, 0.995545, 0.051274, -0.076304, -0.020961
1258, 41653694629, 0.006441, 0.055505, -0.069486, 0.995505, 0.051892, -0.076286, -0.021386
1259, 41687097787, 0.003430, 0.057424, -0.072978, 0.995502, 0.052056, -0.076163, -0.021562
1260, 41720453977, -0.001303, 0.054097, -0.073653, 0.995540, 0.051789, -0.075843, -0.021583
1261, 41753931760, -0.007435, 0.047219, -0.072103, 0.995611, 0.051225, -0.075325, -0.021456
1262, 41787384986, -0.012257, 0.040704, -0.070979, 0.995668, 0.050710, -0.074964, -0.021315
1263, 41821197032, -0.017271, 0.037161, -0.070279, 0.995713, 0.050451, -0.074563, -0.021237
1264, 41854162216, -0.022283, 0.037219, -0.070808, 0.995737, 0.050459, -0.074199, -0.021341
1265, 41887485027, -0.024871, 0.039964, -0.074911, 0.995730, 0.050712, -0.074072, -0.021508
1266, 41920939207, -0.024988, 0.044014, -0.082345, 0.995697, 0.051021, -0.074212, -0.021829
1267, 41954300165, -0.023653, 0.048038, -0.090694, 0.995650, 0.051345, -0.074517, -0.022176
1268, 41987681627, -0.022798, 0.051278, -0.098157, 0.995615, 0.051629, -0.074719, -0.022399
1269, 42021389961, -0.022541, 0.052959, -0.103814, 0.995593, 0.051806, -0.074852, -0.022556
1270, 42054812669, -0.024027, 0.053384, -0.106642, 0.995590, 0.051846, -0.074810, -0.022717
1271, 42088173151, -0.025235, 0.053477, -0.108813, 0.995593, 0.051880, -0.074767, -0.022648
1272, 42121645689, -0.025429, 0.053463, -0.111999, 0.995588, 0.051933, -0.074809, -0.022610
1273, 42154963731, -0.025448, 0.053579, -0.115278, 0.995582, 0.051977, -0.074878, -0.022534
1274, 42188324451, -0.025758, 0.054179, -0.118595, 0.995575, 0.052045, -0.074929, -0.022519
1275, 42221768617, -0.025745, 0.055275, -0.122102, 0.995562, 0.052160, -0.075003, -0.022578
1276, 42255223751, -0.024829, 0.056741, -0.126324, 0.995539, 0.052299, -0.075187, -0.022669
1277, 42288645267, -0.023217, 0.058015, -0.130847, 0.995519, 0.052423, -0.075382, -0.022606
1278, 42321741819, -0.021093, 0.059082, -0.135453, 0.995493, 0.052577, -0.075625, -0.022582
1279, 42355024814, -0.018156, 0.060165, -0.140296, 0.995460, 0.052670, -0.075948, -0.022728
1280, 42388431549, -0.014688, 0.060954, -0.145349, 0.995429, 0.052723, -0.076301, -0.022805
1281, 42421905279, -0.011717, 0.061551, -0.149541, 0.995402, 0.052787, -0.076600, -0.022805
1282, 42455330610, -0.009369, 0.062024, -0.153063, 0.995383, 0.052840, -0.076824, -0.022769
1283, 42488657712, -0.007752, 0.062195, -0.155930, 0.995371, 0.052828, -0.077004, -0.022729
1284, 42522054910, -0.007106, 0.062355, -0.157539, 0.995360, 0.052912, -0.077085, -0.022729
1285, 42555466890, -0.007269, 0.062344, -0.158302, 0.995361, 0.052888, -0.077086, -0.022750
1286, 42589462757, -0.006818, 0.061927, -0.159785, 0.995354, 0.052871, -0.077171, -0.022804
1287, 42622822046, -0.008036, 0.061232, -0.159064, 0.995361, 0.052896, -0.077080, -0.022750
1288, 42656335592, -0.011507, 0.060723, -0.156154, 0.995387, 0.052868, -0.076778, -0.022691
1289, 42689076185, -0.014920, 0.060882, -0.153287, 0.995412, 0.052887, -0.076463, -0.022628
1290, 42722479104, -0.017165, 0.061008, -0.151345, 0.995432, 0.052865, -0.076242, -0.022540
1291, 42755965709, -0.017621, 0.061429, -0.149993, 0.995432, 0.052922, -0.076192, -0.022541
1292, 42789276838, -0.018917, 0.061377, -0.147269, 0.995445, 0.052894, -0.076027, -0.022622
1293, 42822674751, -0.019987, 0.061137, -0.144587, 0.995460, 0.052866, -0.075864, -0.022580
1294, 42856706857, -0.021293, 0.060812, -0.141637, 0.995476, 0.052812, -0.075711, -0.022505
1295, 42889475107, -0.021301, 0.060400, -0.139426, 0.995486, 0.052786, -0.075627, -0.022379
1296, 42922887325, -0.021497, 0.060155, -0.136901, 0.995499, 0.052721, -0.075530, -0.022301
1297, 42956367969, -0.022076, 0.060402, -0.133553, 0.995514, 0.052700, -0.075371, -0.022224
1298, 42990026712, -0.022437, 0.060592, -0.130322, 0.995521, 0.052752, -0.075295, -0.022055
1299, 43023109436, -0.022578, 0.060477, -0.127690, 0.995533, 0.052675, -0.075183, -0.022047
1300, 43056447029, -0.022206, 0.060295, -0.125422, 0.995539, 0.052663, -0.075155, -0.021935
1301, 43090156316, -0.021605, 0.059908, -0.123189, 0.995537, 0.052707, -0.075152, -0.021911
1302, 43123648881, -0.021211, 0.059740, -0.120614, 0.995545, 0.052635, -0.075114, -0.021847
1303, 43156944751, -0.020488, 0.059500, -0.118228, 0.995546, 0.052593, -0.075133, -0.021843
1304, 43190052032, -0.019779, 0.059405, -0.115872, 0.995549, 0.052659, -0.075088, -0.021710
1305, 43223440408, -0.019056, 0.059348, -0.113593, 0.995553, 0.052544, -0.075104, -0.021724
1306, 43256809711, -0.018862, 0.059409, -0.110780, 0.995560, 0.052526, -0.075049, -0.021676
1307, 43290331363, -0.018758, 0.059541, -0.107718, 0.995567, 0.052563, -0.074935, -0.021624
1308, 43323950052, -0.018464, 0.059756, -0.104145, 0.995580, 0.052420, -0.074847, -0.021709
1309, 43357367515, -0.017754, 0.060249, -0.100342, 0.995579, 0.052563, -0.074785, -0.021593
1310, 43390773296, -0.016565, 0.060842, -0.096301, 0.995584, 0.052558, -0.074748, -0.021527
1311, 43424163103, -0.015554, 0.061692, -0.091537, 0.995584, 0.052522, -0.074757, -0.021556
1312, 43457613229, -0.014955, 0.062852, -0.086202, 0.995591, 0.052490, -0.074671, -0.021628
1313, 43491058111, -0.014816, 0.064184, -0.080159, 0.995626, 0.051972, -0.074483, -0.021918
1314, 43524374246, -0.014558, 0.065485, -0.074709, 0.995645, 0.051952, -0.074253, -0.021899
1315, 43557656764, -0.014845, 0.066555, -0.068858, 0.995657, 0.052216, -0.073936, -0.021764
1316, 43591257333, -0.015326, 0.067253, -0.063274, 0.995685, 0.051890, -0.073775, -0.021811
1317, 43624671697, -0.015384, 0.067478, -0.058660, 0.995694, 0.051937, -0.073661, -0.021673
1318, 43658142566, -0.015261, 0.067440, -0.054808, 0.995694, 0.052129, -0.073573, -0.021535
1319, 43691374063, -0.014577, 0.067206, -0.051955, 0.995702, 0.051943, -0.073588, -0.021556
1320, 43724889755, -0.013813, 0.066858, -0.049477, 0.995702, 0.051923, -0.073599, -0.021549
1321, 43758881807, -0.013287, 0.066596, -0.047086, 0.995710, 0.051877, -0.073539, -0.021516
1322, 43792339563, -0.012839, 0.066568, -0.045028, 0.995718, 0.051790, -0.073518, -0.021432
1323, 43825173616, -0.012560, 0.066443, -0.043566, 0.995717, 0.051746, -0.073542, -0.021474
1324, 43859055519, -0.012475, 0.066451, -0.041894, 0.995719, 0.051795, -0.073509, -0.021409
1325, 43892475605, -0.012626, 0.066290, -0.040861, 0.995723, 0.051677, -0.073530, -0.021400
1326, 43925379753, -0.012767, 0.066118, -0.040132, 0.995720, 0.051685, -0.073558, -0.021418
1327, 43958843708, -0.013086, 0.065800, -0.039526, 0.995728, 0.051636, -0.073507, -0.021333
1328, 43992084503, -0.013639, 0.065468, -0.038960, 0.995735, 0.051561, -0.073468, -0.021366
1329, 44025796413, -0.014197, 0.065269, -0.038720, 0.995742, 0.051486, -0.073412, -0.021397
1330, 44059006929, -0.014370, 0.064837, -0.039079, 0.995744, 0.051385, -0.073444, -0.021443
1331, 44092401266, -0.014803, 0.064552, -0.039097, 0.995748, 0.051335, -0.073412, -0.021500
1332, 44125751018, -0.015231, 0.064365, -0.039484, 0.995753, 0.051366, -0.073323, -0.021461
1333, 44159274816, -0.015657, 0.064041, -0.040142, 0.995756, 0.051332, -0.073295, -0.021510
1334, 44192559003, -0.016469, 0.064054, -0.040216, 0.995756, 0.051427, -0.073235, -0.021506
1335, 44225979089, -0.016809, 0.063961, -0.040881, 0.995752, 0.051423, -0.073261, -0.021613
1336, 44259438514, -0.017418, 0.063830, -0.041282, 0.995757, 0.051329, -0.073250, -0.021623
1337, 44292540073, -0.017763, 0.063697, -0.042015, 0.995760, 0.051298, -0.073217, -0.021682
1338, 44326289415, -0.018260, 0.063765, -0.042616, 0.995764, 0.051268, -0.073196, -0.021642
1339, 44359127521, -0.018817, 0.063636, -0.042933, 0.995770, 0.051156, -0.073190, -0.021658
1340, 44392510652, -0.019184, 0.063436, -0.043491, 0.995771, 0.051155, -0.073175, -0.021641
1341, 44426410198, -0.019438, 0.063145, -0.044386, 0.995770, 0.051137, -0.073192, -0.021681
1342, 44459333896, -0.019581, 0.062912, -0.045102, 0.995771, 0.051133, -0.073182, -0.021688
1343, 44493133068, -0.019189, 0.062511, -0.046283, 0.995764, 0.051160, -0.073237, -0.021731
1344, 44526882410, -0.018950, 0.062475, -0.047152, 0.995758, 0.051191, -0.073283, -0.021785
1345, 44559901475, -0.018924, 0.062380, -0.047707, 0.995757, 0.051173, -0.073299, -0.021810
1346, 44593661785, -0.018541, 0.062319, -0.048524, 0.995753, 0.051187, -0.073353, -0.021802
1347, 44626405954, -0.018481, 0.062261, -0.049083, 0.995750, 0.051101, -0.073419, -0.021896
1348, 44660204648, -0.018382, 0.062344, -0.049957, 0.995749, 0.051079, -0.073442, -0.021929
1349, 44693455457, -0.018843, 0.062439, -0.050681, 0.995752, 0.051027, -0.073423, -0.021979
1350, 44726847410, -0.018828, 0.062336, -0.052102, 0.995747, 0.050979, -0.073482, -0.022104
1351, 44760286808, -0.018693, 0.062375, -0.053797, 0.995739, 0.051031, -0.073558, -0.022122
1352, 44793687343, -0.018719, 0.062408, -0.056133, 0.995727, 0.051043, -0.073643, -0.022353
1353, 44827043533, -0.019224, 0.062653, -0.058703, 0.995724, 0.051031, -0.073653, -0.022483
1354, 44860414266, -0.019018, 0.062358, -0.062144, 0.995709, 0.051041, -0.073779, -0.022684
1355, 44893711090, -0.018412, 0.062030, -0.065773, 0.995695, 0.051177, -0.073875, -0.022680
1356, 44927906513, -0.018621, 0.061964, -0.067678, 0.995684, 0.051441, -0.073871, -0.022601
1357, 44960729360, -0.019636, 0.062066, -0.068398, 0.995682, 0.051590, -0.073808, -0.022538
1358, 44993827819, -0.020822, 0.062223, -0.068766, 0.995685, 0.051732, -0.073722, -0.022387
1359, 45027118444, -0.020426, 0.062122, -0.069993, 0.995677, 0.051924, -0.073751, -0.022183
1360, 45060444355, -0.020066, 0.061574, -0.070444, 0.995681, 0.051939, -0.073714, -0.022076
1361, 45093863010, -0.017902, 0.061282, -0.071513, 0.995669, 0.051749, -0.073974, -0.022214
1362, 45127379894, -0.015959, 0.061396, -0.072880, 0.995658, 0.051605, -0.074196, -0.022290
1363, 45160699129, -0.013392, 0.061628, -0.074379, 0.995639, 0.051377, -0.074565, -0.022427
1364, 45194010019, -0.010812, 0.062563, -0.075631, 0.995623, 0.051318, -0.074838, -0.022389
1365, 45227659225, -0.014664, 0.064026, -0.071410, 0.995649, 0.051355, -0.074380, -0.022662
1366, 45260983705, -0.017776, 0.065481, -0.067657, 0.995662, 0.051398, -0.074125, -0.022838
1367, 45294687271, -0.019199, 0.067718, -0.065276, 0.995665, 0.051563, -0.073989, -0.022775
1368, 45327946186, -0.021719, 0.071334, -0.061971, 0.995685, 0.051944, -0.073647, -0.022132
1369, 45361139774, -0.023136, 0.073460, -0.059539, 0.995683, 0.052070, -0.073521, -0.022319
1370, 45394221782, -0.021127, 0.073715, -0.059961, 0.995676, 0.052035, -0.073689, -0.022188
1371, 45427599906, -0.018623, 0.072404, -0.061121, 0.995641, 0.051951, -0.074007, -0.022887
1372, 45461316585, -0.016606, 0.071128, -0.062081, 0.995614, 0.051881, -0.074274, -0.023357
1373, 45494695663, -0.014510, 0.069834, -0.063560, 0.995588, 0.051772, -0.074580, -0.023715
1374, 45528033256, -0.012181, 0.068692, -0.065567, 0.995565, 0.051696, -0.074878, -0.023898
1375, 45561181068, -0.009582, 0.067608, -0.068012, 0.995541, 0.051663, -0.075166, -0.024083
1376, 45594617843, -0.006836, 0.066702, -0.070519, 0.995483, 0.051744, -0.075635, -0.024794
1377, 45628259897, -0.004164, 0.066553, -0.072741, 0.995432, 0.052028, -0.076054, -0.024980
1378, 46095355749, 0.003788, 0.069260, -0.081480, 0.995784, 0.048948, -0.076483, -0.012982
1379, 46128932714, 0.008384, 0.071663, -0.086676, 0.995657, 0.050918, -0.077215, -0.010565
1380, 46162990331, 0.011082, 0.073765, -0.090795, 0.995597, 0.052386, -0.077227, -0.008891
1381, 46195714712, 0.010996, 0.074142, -0.091849, 0.995523, 0.053033, -0.077697, -0.009248
1382, 46229180097, 0.008716, 0.073868, -0.090761, 0.995458, 0.053307, -0.078203, -0.010253
1383, 46262457370, 0.006285, 0.073687, -0.089260, 0.995397, 0.053602, -0.078729, -0.010664
1384, 46296374559, 0.004417, 0.073261, -0.087844, 0.995296, 0.054110, -0.079548, -0.011383
1385, 46329730510, 0.003028, 0.072782, -0.086986, 0.995179, 0.054865, -0.080327, -0.012531
1386, 46362586498, 0.002131, 0.071812, -0.086867, 0.995093, 0.055422, -0.080758, -0.014050
1387, 46395925998, 0.001496, 0.070811, -0.086639, 0.994983, 0.056045, -0.081309, -0.016016
1388, 46429389715, 0.000640, 0.069353, -0.085995, 0.994860, 0.056472, -0.081965, -0.018609
1389, 46462682008, -0.000321, 0.068670, -0.084298, 0.994680, 0.057388, -0.082959, -0.020906
1390, 46529455423, -0.003919, 0.068144, -0.079796, 0.994583, 0.057658, -0.083278, -0.023351
1391, 46629671096, -0.011041, 0.065047, -0.073819, 0.995119, 0.052414, -0.080416, -0.022917
1392, 46897439241, -0.010558, 0.064954, -0.073961, 0.995789, 0.048130, -0.075869, -0.018202
1393, 46930983066, -0.011645, 0.065165, -0.072521, 0.995796, 0.047967, -0.075777, -0.018619
1394, 46963754177, -0.012802, 0.065458, -0.070896, 0.995808, 0.047778, -0.075666, -0.018930
1395, 46997465133, -0.013929, 0.065926, -0.069174, 0.995817, 0.047694, -0.075535, -0.019165
1396, 47030717134, -0.014965, 0.066487, -0.067421, 0.995832, 0.047627, -0.075381, -0.019190
1397, 47063997030, -0.015870, 0.066722, -0.065797, 0.995844, 0.047497, -0.075274, -0.019293
1398, 47097313165, -0.016580, 0.066694, -0.064125, 0.995851, 0.047213, -0.075327, -0.019405
1399, 47130648612, -0.017089, 0.066781, -0.062898, 0.995887, 0.046795, -0.075216, -0.019008
1400, 47164293289, -0.017369, 0.067012, -0.061904, 0.995916, 0.046502, -0.075173, -0.018394
1401, 47198032379, -0.017920, 0.067349, -0.060975, 0.995930, 0.046414, -0.075131, -0.017994
1402, 47231463670, -0.018585, 0.067524, -0.060091, 0.995916, 0.046509, -0.075281, -0.017907
1403, 47264844894, -0.019439, 0.067253, -0.059558, 0.995907, 0.046557, -0.075295, -0.018240
1404, 47298277616, -0.020145, 0.066781, -0.059489, 0.995893, 0.046682, -0.075320, -0.018570
1405, 47331571578, -0.020619, 0.066000, -0.059925, 0.995873, 0.046776, -0.075403, -0.019061
1406, 47365085840, -0.021014, 0.065088, -0.060663, 0.995849, 0.046844, -0.075485, -0.019811
1407, 47398408889, -0.021241, 0.064214, -0.061427, 0.995818, 0.046957, -0.075632, -0.020509
1408, 47431698799, -0.021633, 0.063327, -0.062003, 0.995783, 0.047087, -0.075776, -0.021363
1409, 47464734315, -0.022436, 0.062505, -0.061960, 0.995748, 0.047121, -0.075954, -0.022268
1410, 47498080492, -0.022975, 0.061803, -0.061382, 0.995616, 0.047756, -0.076810, -0.023856
1411, 47531506299, -0.023788, 0.060620, -0.060380, 0.995483, 0.048009, -0.077720, -0.025856
